DATE,DATETIME,CASH_TYPE,CARD,MONEY,PRODUCTS
2024-08-12,2024-08-12 21:37:38.041,card,ANON-0000-0000-0494,117.11,Serviço de Limpeza
2024-08-12,2024-08-12 22:58:20.072,card,ANON-0000-0000-0134,1878.48,CPU i5-14600K
2024-08-12,2024-08-12 22:59:18.544,card,ANON-0000-0000-0134,1833.91,CPU i5-14600K
2024-08-13,2024-08-13 08:44:30.187,card,ANON-0000-0000-0495,184.99,RAM 8GB DDR4
2024-08-13,2024-08-13 09:14:21.598,card,ANON-0000-0000-0097,184.21,RAM 8GB DDR4
2024-08-13,2024-08-13 09:45:56.370,card,ANON-0000-0000-0385,184.83,RAM 8GB DDR4
2024-08-13,2024-08-13 10:42:08.773,card,ANON-0000-0000-0141,724.79,RAM 32GB DDR5
2024-08-13,2024-08-13 11:59:47.612,card,ANON-0000-0000-0496,114.79,Serviço de Limpeza
2024-08-13,2024-08-13 13:01:41.487,card,ANON-0000-0000-0497,181.59,RAM 8GB DDR4
2024-08-13,2024-08-13 14:45:39.689,card,ANON-0000-0000-0494,125.06,Serviço de Limpeza
2024-08-13,2024-08-13 15:47:56.703,card,ANON-0000-0000-0498,1881.7,CPU i5-14600K
2024-08-13,2024-08-13 15:55:29.579,card,ANON-0000-0000-0097,172.48,RAM 8GB DDR4
2024-08-13,2024-08-13 20:29:34.531,card,ANON-0000-0000-0499,121.22,Serviço de Limpeza
2024-08-13,2024-08-13 20:30:37.150,card,ANON-0000-0000-0499,310.39,RAM 16GB DDR4
2024-08-13,2024-08-13 20:44:22.991,card,ANON-0000-0000-0500,1804.44,CPU i5-14600K
2024-08-13,2024-08-13 21:00:44.688,card,ANON-0000-0000-0501,782.17,RAM 32GB DDR5
2024-08-14,2024-08-14 07:35:48.103,card,ANON-0000-0000-0475,120.34,Serviço de Limpeza
2024-08-14,2024-08-14 07:36:55.599,card,ANON-0000-0000-0472,1872.41,CPU i5-14600K
2024-08-14,2024-08-14 10:09:29.125,card,ANON-0000-0000-0141,748.16,RAM 32GB DDR5
2024-08-14,2024-08-14 11:39:07.882,card,ANON-0000-0000-0095,606.4,CPU i3-12100
2024-08-14,2024-08-14 12:49:16.951,card,ANON-0000-0000-0502,240.66,Serviço de Montagem
2024-08-14,2024-08-14 12:51:04.870,card,ANON-0000-0000-0450,255.76,Serviço de Montagem
2024-08-14,2024-08-14 15:21:27.260,card,ANON-0000-0000-0503,114.37,Serviço de Limpeza
2024-08-14,2024-08-14 17:24:22.788,card,ANON-0000-0000-0504,243.1,Serviço de Montagem
2024-08-14,2024-08-14 18:10:03.723,card,ANON-0000-0000-0505,739.75,RAM 32GB DDR5
2024-08-14,2024-08-14 18:59:18.279,card,ANON-0000-0000-0506,183.85,RAM 8GB DDR4
2024-08-14,2024-08-14 19:34:51.731,card,ANON-0000-0000-0012,118.6,Serviço de Limpeza
2024-08-14,2024-08-14 19:35:48.545,card,ANON-0000-0000-0012,714.71,RAM 32GB DDR5
2024-08-14,2024-08-14 21:41:33.021,card,ANON-0000-0000-0507,123.08,Serviço de Limpeza
2024-08-15,2024-08-15 09:36:11.153,card,ANON-0000-0000-0141,744.03,RAM 32GB DDR5
2024-08-15,2024-08-15 09:37:02.172,card,ANON-0000-0000-0508,1884.24,CPU i5-14600K
2024-08-15,2024-08-15 09:38:04.903,card,ANON-0000-0000-0509,149.97,Serviço de Formatação
2024-08-15,2024-08-15 09:38:49.735,card,ANON-0000-0000-0509,124.23,Serviço de Limpeza
2024-08-15,2024-08-15 12:38:37.563,card,ANON-0000-0000-0232,124.93,Serviço de Limpeza
2024-08-15,2024-08-15 13:48:13.601,card,ANON-0000-0000-0510,120.48,Serviço de Limpeza
2024-08-15,2024-08-15 14:17:48.183,card,ANON-0000-0000-0012,253.65,Serviço de Montagem
2024-08-15,2024-08-15 14:18:50.777,card,ANON-0000-0000-0012,621.05,CPU i3-12100
2024-08-15,2024-08-15 17:53:52.225,card,ANON-0000-0000-0511,182.71,RAM 8GB DDR4
2024-08-15,2024-08-15 19:10:58.222,card,ANON-0000-0000-0512,147.79,Serviço de Formatação
2024-08-15,2024-08-15 19:11:54.036,card,ANON-0000-0000-0512,179.08,RAM 8GB DDR4
2024-08-15,2024-08-15 19:41:30.244,card,ANON-0000-0000-0513,176.25,RAM 8GB DDR4
2024-08-15,2024-08-15 19:42:37.987,card,ANON-0000-0000-0513,261.72,Serviço de Montagem
2024-08-15,2024-08-15 20:40:41.516,card,ANON-0000-0000-0514,1795.78,CPU i5-14600K
2024-08-15,2024-08-15 21:35:20.080,card,ANON-0000-0000-0040,618.17,CPU i3-12100
2024-08-15,2024-08-15 21:36:11.033,card,ANON-0000-0000-0040,182.1,RAM 8GB DDR4
2024-08-16,2024-08-16 12:29:16.732,card,ANON-0000-0000-0513,122.64,Serviço de Limpeza
2024-08-16,2024-08-16 12:54:17.452,card,ANON-0000-0000-0515,250.63,Serviço de Montagem
2024-08-16,2024-08-16 13:36:12.798,card,ANON-0000-0000-0429,171.55,RAM 8GB DDR4
2024-08-16,2024-08-16 15:18:51.737,card,ANON-0000-0000-0012,603.1,CPU i3-12100
2024-08-16,2024-08-16 15:19:39.274,card,ANON-0000-0000-0012,622.6,CPU i3-12100
2024-08-17,2024-08-17 09:16:53.491,card,ANON-0000-0000-0097,183.28,RAM 8GB DDR4
2024-08-17,2024-08-17 09:18:08.983,card,ANON-0000-0000-0516,1844.01,CPU i5-14600K
2024-08-17,2024-08-17 10:53:41.327,card,ANON-0000-0000-0517,185.12,RAM 8GB DDR4
2024-08-17,2024-08-17 11:58:41.649,card,ANON-0000-0000-0141,732.68,RAM 32GB DDR5
2024-08-17,2024-08-17 11:59:28.298,card,ANON-0000-0000-0141,735.03,RAM 32GB DDR5
2024-08-17,2024-08-17 13:18:40.184,card,ANON-0000-0000-0518,179.29,RAM 8GB DDR4
2024-08-17,2024-08-17 16:31:54.837,card,ANON-0000-0000-0277,721.6,RAM 32GB DDR5
2024-08-17,2024-08-17 16:33:48.977,card,ANON-0000-0000-0192,116.3,Serviço de Limpeza
2024-08-17,2024-08-17 18:48:58.852,card,ANON-0000-0000-0456,1813.75,CPU i5-14600K
2024-08-17,2024-08-17 21:18:56.806,card,ANON-0000-0000-0040,184.83,RAM 8GB DDR4
2024-08-17,2024-08-17 22:42:39.351,card,ANON-0000-0000-0519,124.51,Serviço de Limpeza
2024-08-18,2024-08-18 08:09:42.601,card,ANON-0000-0000-0520,1753.93,CPU i5-14600K
2024-08-18,2024-08-18 08:32:05.597,card,ANON-0000-0000-0521,1808.66,CPU i5-14600K
2024-08-18,2024-08-18 08:41:06.249,card,ANON-0000-0000-0141,743.02,RAM 32GB DDR5
2024-08-18,2024-08-18 08:56:01.292,card,ANON-0000-0000-0522,172.29,RAM 8GB DDR4
2024-08-18,2024-08-18 12:31:40.892,card,ANON-0000-0000-0463,1868.73,CPU i5-14600K
2024-08-18,2024-08-18 14:30:21.605,card,ANON-0000-0000-0040,175.15,RAM 8GB DDR4
2024-08-18,2024-08-18 18:24:10.776,card,ANON-0000-0000-0523,181.45,RAM 8GB DDR4
2024-08-18,2024-08-18 18:26:03.786,card,ANON-0000-0000-0523,182.82,RAM 8GB DDR4
2024-08-18,2024-08-18 18:27:17.553,card,ANON-0000-0000-0523,248.9,Serviço de Montagem
2024-08-18,2024-08-18 18:28:13.069,card,ANON-0000-0000-0523,239.7,Serviço de Montagem
2024-08-19,2024-08-19 15:09:48.982,card,ANON-0000-0000-0524,188.55,RAM 8GB DDR4
2024-08-19,2024-08-19 15:10:51.212,card,ANON-0000-0000-0524,179.46,RAM 8GB DDR4
2024-08-19,2024-08-19 21:21:12.081,card,ANON-0000-0000-0507,124.65,Serviço de Limpeza
2024-08-19,2024-08-19 21:31:57.036,card,ANON-0000-0000-0491,313.25,RAM 16GB DDR4
2024-08-20,2024-08-20 08:27:16.408,card,ANON-0000-0000-0141,768.87,RAM 32GB DDR5
2024-08-20,2024-08-20 08:29:14.916,card,ANON-0000-0000-0525,119.87,Serviço de Limpeza
2024-08-20,2024-08-20 08:49:47.474,card,ANON-0000-0000-0526,581.33,CPU i3-12100
2024-08-20,2024-08-20 08:50:36.343,card,ANON-0000-0000-0526,716.57,RAM 32GB DDR5
2024-08-20,2024-08-20 09:14:54.885,card,ANON-0000-0000-0097,171.14,RAM 8GB DDR4
2024-08-20,2024-08-20 11:09:55.575,card,ANON-0000-0000-0527,239.69,Serviço de Montagem
2024-08-20,2024-08-20 11:11:39.083,card,ANON-0000-0000-0528,259.33,Serviço de Montagem
2024-08-20,2024-08-20 11:12:31.181,card,ANON-0000-0000-0529,243.84,Serviço de Montagem
2024-08-20,2024-08-20 11:42:20.000,card,ANON-0000-0000-0141,116.21,Serviço de Limpeza
2024-08-20,2024-08-20 20:42:40.873,card,ANON-0000-0000-0530,117.14,Serviço de Limpeza
2024-08-20,2024-08-20 20:44:14.852,card,ANON-0000-0000-0531,120.24,Serviço de Limpeza
2024-08-20,2024-08-20 20:45:12.346,card,ANON-0000-0000-0531,119.62,Serviço de Limpeza
2024-08-20,2024-08-20 20:46:03.989,card,ANON-0000-0000-0532,115.99,Serviço de Limpeza
2024-08-21,2024-08-21 07:59:13.098,card,ANON-0000-0000-0533,182.84,RAM 8GB DDR4
2024-08-21,2024-08-21 08:40:27.393,card,ANON-0000-0000-0141,767.33,RAM 32GB DDR5
2024-08-21,2024-08-21 10:13:32.404,card,ANON-0000-0000-0375,251.26,Serviço de Montagem
2024-08-21,2024-08-21 10:38:44.527,card,ANON-0000-0000-0276,185.39,RAM 8GB DDR4
2024-08-21,2024-08-21 11:51:41.439,card,ANON-0000-0000-0141,755.88,RAM 32GB DDR5
2024-08-21,2024-08-21 13:17:10.750,card,ANON-0000-0000-0534,114.02,Serviço de Limpeza
2024-08-21,2024-08-21 19:42:03.523,card,ANON-0000-0000-0507,115.81,Serviço de Limpeza
2024-08-22,2024-08-22 09:22:26.297,card,ANON-0000-0000-0141,760.92,RAM 32GB DDR5
2024-08-22,2024-08-22 10:09:23.470,card,ANON-0000-0000-0419,181.6,RAM 8GB DDR4
2024-08-22,2024-08-22 10:47:59.356,card,ANON-0000-0000-0535,178.87,RAM 8GB DDR4
2024-08-22,2024-08-22 14:16:12.066,card,ANON-0000-0000-0510,125.15,Serviço de Limpeza
2024-08-22,2024-08-22 14:26:58.298,card,ANON-0000-0000-0536,120.77,Serviço de Limpeza
2024-08-22,2024-08-22 15:07:07.427,card,ANON-0000-0000-0537,1782.08,CPU i5-14600K
2024-08-22,2024-08-22 15:27:27.317,card,ANON-0000-0000-0538,246.5,Serviço de Montagem
2024-08-23,2024-08-23 07:43:16.127,card,ANON-0000-0000-0475,120.6,Serviço de Limpeza
2024-08-23,2024-08-23 08:21:48.054,card,ANON-0000-0000-0141,728.52,RAM 32GB DDR5
2024-08-23,2024-08-23 08:22:56.567,card,ANON-0000-0000-0425,115.85,Serviço de Limpeza
2024-08-23,2024-08-23 08:33:38.712,card,ANON-0000-0000-0225,242.82,Serviço de Montagem
2024-08-23,2024-08-23 08:34:35.002,card,ANON-0000-0000-0225,241.74,Serviço de Montagem
2024-08-23,2024-08-23 09:14:52.024,card,ANON-0000-0000-0419,181.36,RAM 8GB DDR4
2024-08-23,2024-08-23 10:10:58.704,card,ANON-0000-0000-0539,307.57,RAM 16GB DDR4
2024-08-23,2024-08-23 10:11:55.469,card,ANON-0000-0000-0539,239.77,Serviço de Montagem
2024-08-23,2024-08-23 10:39:12.279,card,ANON-0000-0000-0141,745.34,RAM 32GB DDR5
2024-08-23,2024-08-23 11:12:59.387,card,ANON-0000-0000-0540,151.79,Serviço de Formatação
2024-08-23,2024-08-23 13:24:54.748,card,ANON-0000-0000-0541,245.46,Serviço de Montagem
2024-08-23,2024-08-23 15:28:52.779,card,ANON-0000-0000-0542,239.26,Serviço de Montagem
2024-08-23,2024-08-23 19:48:02.807,card,ANON-0000-0000-0507,125.78,Serviço de Limpeza
2024-08-24,2024-08-24 08:13:42.270,card,ANON-0000-0000-0141,785.85,RAM 32GB DDR5
2024-08-24,2024-08-24 08:14:47.637,card,ANON-0000-0000-0141,779.5,RAM 32GB DDR5
2024-08-24,2024-08-24 08:44:11.575,card,ANON-0000-0000-0543,734.95,RAM 32GB DDR5
2024-08-24,2024-08-24 10:18:09.485,card,ANON-0000-0000-0544,620.05,CPU i3-12100
2024-08-24,2024-08-24 10:18:52.263,card,ANON-0000-0000-0544,615.12,CPU i3-12100
2024-08-24,2024-08-24 10:19:49.243,card,ANON-0000-0000-0544,245.63,Serviço de Montagem
2024-08-25,2024-08-25 08:14:37.382,card,ANON-0000-0000-0141,742.69,RAM 32GB DDR5
2024-08-25,2024-08-25 08:26:27.671,card,ANON-0000-0000-0408,261.51,Serviço de Montagem
2024-08-25,2024-08-25 08:27:36.405,card,ANON-0000-0000-0408,247.0,Serviço de Montagem
2024-08-25,2024-08-25 09:24:22.265,card,ANON-0000-0000-0545,1866.9,CPU i5-14600K
2024-08-25,2024-08-25 12:41:42.703,card,ANON-0000-0000-0546,1827.43,CPU i5-14600K
2024-08-25,2024-08-25 14:53:02.699,card,ANON-0000-0000-0077,120.62,Serviço de Limpeza
2024-08-26,2024-08-26 08:11:47.295,card,ANON-0000-0000-0141,747.46,RAM 32GB DDR5
2024-08-26,2024-08-26 08:16:09.611,card,ANON-0000-0000-0408,238.79,Serviço de Montagem
2024-08-26,2024-08-26 08:17:23.209,card,ANON-0000-0000-0408,261.31,Serviço de Montagem
2024-08-26,2024-08-26 09:21:36.706,card,ANON-0000-0000-0097,172.4,RAM 8GB DDR4
2024-08-26,2024-08-26 10:37:44.464,card,ANON-0000-0000-0547,119.23,Serviço de Limpeza
2024-08-26,2024-08-26 10:38:49.037,card,ANON-0000-0000-0548,1796.75,CPU i5-14600K
2024-08-26,2024-08-26 12:45:13.158,card,ANON-0000-0000-0003,242.27,Serviço de Montagem
2024-08-26,2024-08-26 12:46:23.644,card,ANON-0000-0000-0003,245.23,Serviço de Montagem
2024-08-26,2024-08-26 18:53:27.790,card,ANON-0000-0000-0549,178.96,RAM 8GB DDR4
2024-08-26,2024-08-26 18:54:31.291,card,ANON-0000-0000-0549,115.33,Serviço de Limpeza
2024-08-26,2024-08-26 22:55:39.905,card,ANON-0000-0000-0550,188.56,RAM 8GB DDR4
2024-08-27,2024-08-27 10:04:04.563,card,ANON-0000-0000-0375,117.92,Serviço de Limpeza
2024-08-28,2024-08-28 12:08:18.772,card,ANON-0000-0000-0551,177.49,RAM 8GB DDR4
2024-08-28,2024-08-28 12:10:04.139,card,ANON-0000-0000-0551,1799.28,CPU i5-14600K
2024-08-28,2024-08-28 12:35:06.944,card,ANON-0000-0000-0375,260.2,Serviço de Montagem
2024-08-28,2024-08-28 13:48:35.199,card,ANON-0000-0000-0552,171.23,RAM 8GB DDR4
2024-08-29,2024-08-29 07:29:30.319,card,ANON-0000-0000-0553,240.68,Serviço de Montagem
2024-08-30,2024-08-30 17:13:30.487,card,ANON-0000-0000-0554,122.07,Serviço de Limpeza
2024-08-30,2024-08-30 17:14:32.791,card,ANON-0000-0000-0554,173.53,RAM 8GB DDR4
2024-08-30,2024-08-30 17:15:35.449,card,ANON-0000-0000-0554,172.07,RAM 8GB DDR4
2024-08-31,2024-08-31 09:08:32.487,card,ANON-0000-0000-0371,763.51,RAM 32GB DDR5
2024-08-31,2024-08-31 10:02:08.193,card,ANON-0000-0000-0555,186.67,RAM 8GB DDR4
2024-08-31,2024-08-31 10:22:26.877,card,ANON-0000-0000-0556,613.47,CPU i3-12100
2024-08-31,2024-08-31 11:29:54.571,card,ANON-0000-0000-0557,182.41,RAM 8GB DDR4
2024-08-31,2024-08-31 11:33:39.916,card,ANON-0000-0000-0141,743.07,RAM 32GB DDR5
2024-08-31,2024-08-31 11:34:32.934,card,ANON-0000-0000-0141,779.26,RAM 32GB DDR5
2024-09-01,2024-09-01 09:34:15.229,card,ANON-0000-0000-0141,738.07,RAM 32GB DDR5
2024-09-01,2024-09-01 12:11:24.745,card,ANON-0000-0000-0558,1862.37,CPU i5-14600K
2024-09-01,2024-09-01 12:30:08.620,card,ANON-0000-0000-0181,180.46,RAM 8GB DDR4
2024-09-01,2024-09-01 12:32:22.007,card,ANON-0000-0000-0181,250.13,Serviço de Montagem
2024-09-01,2024-09-01 12:50:17.448,card,ANON-0000-0000-0559,186.45,RAM 8GB DDR4
2024-09-01,2024-09-01 13:57:33.948,card,ANON-0000-0000-0560,115.51,Serviço de Limpeza
2024-09-01,2024-09-01 14:44:04.027,card,ANON-0000-0000-0385,186.07,RAM 8GB DDR4
2024-09-01,2024-09-01 17:20:46.327,card,ANON-0000-0000-0561,125.13,Serviço de Limpeza
2024-09-01,2024-09-01 17:23:13.869,card,ANON-0000-0000-0562,123.63,Serviço de Limpeza
2024-09-01,2024-09-01 17:24:49.689,card,ANON-0000-0000-0563,116.46,Serviço de Limpeza
2024-09-02,2024-09-02 08:24:39.805,card,ANON-0000-0000-0425,117.87,Serviço de Limpeza
2024-09-02,2024-09-02 08:50:17.646,card,ANON-0000-0000-0564,180.51,RAM 8GB DDR4
2024-09-02,2024-09-02 08:51:33.148,card,ANON-0000-0000-0565,114.99,Serviço de Limpeza
2024-09-02,2024-09-02 14:58:47.143,card,ANON-0000-0000-0566,172.59,RAM 8GB DDR4
2024-09-02,2024-09-02 20:09:43.923,card,ANON-0000-0000-0567,1803.52,CPU i5-14600K
2024-09-02,2024-09-02 20:11:17.936,card,ANON-0000-0000-0179,299.04,RAM 16GB DDR4
2024-09-02,2024-09-02 20:52:31.984,card,ANON-0000-0000-0568,241.56,Serviço de Montagem
2024-09-02,2024-09-02 20:53:29.090,card,ANON-0000-0000-0568,255.11,Serviço de Montagem
2024-09-03,2024-09-03 08:22:15.368,card,ANON-0000-0000-0569,311.28,RAM 16GB DDR4
2024-09-03,2024-09-03 08:28:12.430,card,ANON-0000-0000-0168,1889.49,CPU i5-14600K
2024-09-03,2024-09-03 08:41:11.698,card,ANON-0000-0000-0570,114.3,Serviço de Limpeza
2024-09-03,2024-09-03 09:03:12.473,card,ANON-0000-0000-0571,180.81,RAM 8GB DDR4
2024-09-03,2024-09-03 09:04:11.750,card,ANON-0000-0000-0571,1788.25,CPU i5-14600K
2024-09-03,2024-09-03 09:12:48.154,card,ANON-0000-0000-0572,300.91,RAM 16GB DDR4
2024-09-03,2024-09-03 09:13:33.655,card,ANON-0000-0000-0572,293.81,RAM 16GB DDR4
2024-09-03,2024-09-03 09:17:02.210,card,ANON-0000-0000-0385,188.15,RAM 8GB DDR4
2024-09-03,2024-09-03 09:20:17.170,card,ANON-0000-0000-0573,187.37,RAM 8GB DDR4
2024-09-03,2024-09-03 09:37:52.322,card,ANON-0000-0000-0574,115.97,Serviço de Limpeza
2024-09-03,2024-09-03 09:38:56.399,card,ANON-0000-0000-0575,308.41,RAM 16GB DDR4
2024-09-03,2024-09-03 12:56:53.409,card,ANON-0000-0000-0576,733.0,RAM 32GB DDR5
2024-09-03,2024-09-03 14:14:51.711,card,ANON-0000-0000-0333,185.98,RAM 8GB DDR4
2024-09-03,2024-09-03 14:16:17.337,card,ANON-0000-0000-0333,182.67,RAM 8GB DDR4
2024-09-03,2024-09-03 18:48:34.747,card,ANON-0000-0000-0333,177.47,RAM 8GB DDR4
2024-09-03,2024-09-03 19:11:12.312,card,ANON-0000-0000-0467,119.94,Serviço de Limpeza
2024-09-03,2024-09-03 19:17:13.808,card,ANON-0000-0000-0467,177.5,RAM 8GB DDR4
2024-09-04,2024-09-04 11:11:21.574,card,ANON-0000-0000-0577,175.33,RAM 8GB DDR4
2024-09-04,2024-09-04 11:33:36.598,card,ANON-0000-0000-0510,118.29,Serviço de Limpeza
2024-09-04,2024-09-04 11:48:03.543,card,ANON-0000-0000-0019,247.54,Serviço de Montagem
2024-09-04,2024-09-04 11:55:34.487,card,ANON-0000-0000-0578,176.4,RAM 8GB DDR4
2024-09-04,2024-09-04 12:53:31.320,card,ANON-0000-0000-0565,118.1,Serviço de Limpeza
2024-09-04,2024-09-04 13:03:50.610,card,ANON-0000-0000-0579,125.79,Serviço de Limpeza
2024-09-04,2024-09-04 13:05:16.100,card,ANON-0000-0000-0579,184.16,RAM 8GB DDR4
2024-09-04,2024-09-04 18:03:46.925,card,ANON-0000-0000-0580,1816.95,CPU i5-14600K
2024-09-04,2024-09-04 19:41:41.962,card,ANON-0000-0000-0097,177.37,RAM 8GB DDR4
2024-09-04,2024-09-04 21:19:35.649,card,ANON-0000-0000-0494,125.27,Serviço de Limpeza
2024-09-05,2024-09-05 09:31:17.020,card,ANON-0000-0000-0385,183.24,RAM 8GB DDR4
2024-09-05,2024-09-05 10:28:56.227,card,ANON-0000-0000-0581,174.56,RAM 8GB DDR4
2024-09-05,2024-09-05 11:06:30.599,card,ANON-0000-0000-0019,256.16,Serviço de Montagem
2024-09-05,2024-09-05 14:00:27.732,card,ANON-0000-0000-0582,125.86,Serviço de Limpeza
2024-09-05,2024-09-05 15:25:12.342,card,ANON-0000-0000-0583,125.63,Serviço de Limpeza
2024-09-05,2024-09-05 16:38:50.385,card,ANON-0000-0000-0584,239.89,Serviço de Montagem
2024-09-05,2024-09-05 16:39:59.634,card,ANON-0000-0000-0585,185.05,RAM 8GB DDR4
2024-09-05,2024-09-05 17:04:28.905,card,ANON-0000-0000-0586,1751.45,CPU i5-14600K
2024-09-05,2024-09-05 17:05:31.684,card,ANON-0000-0000-0586,1768.34,CPU i5-14600K
2024-09-05,2024-09-05 20:30:14.964,card,ANON-0000-0000-0587,1783.17,CPU i5-14600K
2024-09-05,2024-09-05 20:54:24.429,card,ANON-0000-0000-0588,255.0,Serviço de Montagem
2024-09-05,2024-09-05 20:55:31.429,card,ANON-0000-0000-0588,1881.36,CPU i5-14600K
2024-09-05,2024-09-05 21:26:28.836,card,ANON-0000-0000-0040,172.96,RAM 8GB DDR4
2024-09-05,2024-09-05 21:27:29.969,card,ANON-0000-0000-0040,176.53,RAM 8GB DDR4
2024-09-06,2024-09-06 08:25:33.870,card,ANON-0000-0000-0582,1777.99,CPU i5-14600K
2024-09-06,2024-09-06 08:34:46.827,card,ANON-0000-0000-0425,114.56,Serviço de Limpeza
2024-09-06,2024-09-06 08:54:41.950,card,ANON-0000-0000-0589,246.46,Serviço de Montagem
2024-09-06,2024-09-06 09:50:39.949,card,ANON-0000-0000-0590,606.21,CPU i3-12100
2024-09-06,2024-09-06 09:51:52.216,card,ANON-0000-0000-0590,122.73,Serviço de Limpeza
2024-09-06,2024-09-06 10:30:06.049,card,ANON-0000-0000-0591,154.9,Serviço de Formatação
2024-09-06,2024-09-06 11:23:25.390,card,ANON-0000-0000-0095,596.3,CPU i3-12100
2024-09-06,2024-09-06 11:24:29.254,card,ANON-0000-0000-0467,576.74,CPU i3-12100
2024-09-06,2024-09-06 20:00:12.025,card,ANON-0000-0000-0283,125.63,Serviço de Limpeza
2024-09-06,2024-09-06 21:09:31.247,card,ANON-0000-0000-0507,123.38,Serviço de Limpeza
2024-09-07,2024-09-07 08:48:57.014,card,ANON-0000-0000-0592,115.08,Serviço de Limpeza
2024-09-07,2024-09-07 09:52:02.999,card,ANON-0000-0000-0543,748.13,RAM 32GB DDR5
2024-09-07,2024-09-07 09:53:03.575,card,ANON-0000-0000-0543,746.55,RAM 32GB DDR5
2024-09-07,2024-09-07 09:54:41.613,card,ANON-0000-0000-0593,715.35,RAM 32GB DDR5
2024-09-07,2024-09-07 09:57:47.652,card,ANON-0000-0000-0276,175.74,RAM 8GB DDR4
2024-09-07,2024-09-07 09:59:02.310,card,ANON-0000-0000-0276,177.36,RAM 8GB DDR4
2024-09-07,2024-09-07 10:00:19.683,card,ANON-0000-0000-0141,755.18,RAM 32GB DDR5
2024-09-07,2024-09-07 10:22:44.518,card,ANON-0000-0000-0594,257.32,Serviço de Montagem
2024-09-07,2024-09-07 10:37:52.335,card,ANON-0000-0000-0595,593.06,CPU i3-12100
2024-09-07,2024-09-07 10:40:12.607,card,ANON-0000-0000-0595,616.84,CPU i3-12100
2024-09-07,2024-09-07 10:53:32.221,card,ANON-0000-0000-0596,119.18,Serviço de Limpeza
2024-09-07,2024-09-07 11:18:56.767,card,ANON-0000-0000-0012,177.58,RAM 8GB DDR4
2024-09-07,2024-09-07 11:20:00.022,card,ANON-0000-0000-0019,247.18,Serviço de Montagem
2024-09-07,2024-09-07 11:20:57.101,card,ANON-0000-0000-0012,573.92,CPU i3-12100
2024-09-07,2024-09-07 15:55:08.533,card,ANON-0000-0000-0597,116.19,Serviço de Limpeza
2024-09-07,2024-09-07 16:20:01.025,card,ANON-0000-0000-0019,261.38,Serviço de Montagem
2024-09-07,2024-09-07 16:20:59.312,card,ANON-0000-0000-0012,598.04,CPU i3-12100
2024-09-07,2024-09-07 19:35:04.937,card,ANON-0000-0000-0283,298.6,RAM 16GB DDR4
2024-09-07,2024-09-07 19:36:05.056,card,ANON-0000-0000-0283,125.36,Serviço de Limpeza
2024-09-07,2024-09-07 19:37:15.515,card,ANON-0000-0000-0283,119.01,Serviço de Limpeza
2024-09-07,2024-09-07 20:13:51.672,card,ANON-0000-0000-0598,123.79,Serviço de Limpeza
2024-09-07,2024-09-07 20:14:59.212,card,ANON-0000-0000-0598,116.01,Serviço de Limpeza
2024-09-08,2024-09-08 08:15:40.805,card,ANON-0000-0000-0141,734.64,RAM 32GB DDR5
2024-09-08,2024-09-08 09:18:17.027,card,ANON-0000-0000-0543,778.56,RAM 32GB DDR5
2024-09-08,2024-09-08 09:19:12.416,card,ANON-0000-0000-0543,748.25,RAM 32GB DDR5
2024-09-08,2024-09-08 10:05:56.145,card,ANON-0000-0000-0543,773.79,RAM 32GB DDR5
2024-09-08,2024-09-08 12:43:28.027,card,ANON-0000-0000-0486,783.46,RAM 32GB DDR5
2024-09-08,2024-09-08 20:13:32.864,card,ANON-0000-0000-0347,252.93,Serviço de Montagem
2024-09-09,2024-09-09 07:51:13.564,card,ANON-0000-0000-0599,115.91,Serviço de Limpeza
2024-09-09,2024-09-09 07:53:51.556,card,ANON-0000-0000-0582,1801.49,CPU i5-14600K
2024-09-09,2024-09-09 07:55:21.584,card,ANON-0000-0000-0599,185.97,RAM 8GB DDR4
2024-09-09,2024-09-09 07:56:37.669,card,ANON-0000-0000-0570,121.34,Serviço de Limpeza
2024-09-09,2024-09-09 09:49:50.704,card,ANON-0000-0000-0583,119.32,Serviço de Limpeza
2024-09-09,2024-09-09 09:50:51.738,card,ANON-0000-0000-0583,149.66,Serviço de Formatação
2024-09-09,2024-09-09 09:59:10.750,card,ANON-0000-0000-0494,123.08,Serviço de Limpeza
2024-09-09,2024-09-09 11:11:36.122,card,ANON-0000-0000-0600,178.21,RAM 8GB DDR4
2024-09-09,2024-09-09 11:12:50.640,card,ANON-0000-0000-0601,175.87,RAM 8GB DDR4
2024-09-09,2024-09-09 11:29:49.243,card,ANON-0000-0000-0602,121.97,Serviço de Limpeza
2024-09-09,2024-09-09 12:06:59.657,card,ANON-0000-0000-0603,583.08,CPU i3-12100
2024-09-09,2024-09-09 15:12:13.766,card,ANON-0000-0000-0604,115.08,Serviço de Limpeza
2024-09-09,2024-09-09 15:13:24.517,card,ANON-0000-0000-0604,244.89,Serviço de Montagem
2024-09-09,2024-09-09 17:24:10.388,card,ANON-0000-0000-0605,119.45,Serviço de Limpeza
2024-09-09,2024-09-09 18:13:46.320,card,ANON-0000-0000-0507,118.82,Serviço de Limpeza
2024-09-09,2024-09-09 20:07:36.198,card,ANON-0000-0000-0268,1789.51,CPU i5-14600K
2024-09-09,2024-09-09 20:13:43.524,card,ANON-0000-0000-0606,114.39,Serviço de Limpeza
2024-09-10,2024-09-10 08:12:02.450,card,ANON-0000-0000-0607,150.34,Serviço de Formatação
